no,x,y
210,90.836,200.07
211,90.883,200.07
212,90.931,200.07
213,90.977,200.07
214,91.024,200.07
215,91.072,200.07
216,91.12,200.07
217,91.166,200.07
218,91.214,200.07
219,91.261,200.07
220,91.309,200.07
221,91.355,200.07
222,91.402,200.07
223,91.45,200.07
224,91.497,200.07
225,91.544,200.07
226,91.591,200.07
227,91.638,200.07
228,91.685,200.07
229,91.733,200.07
230,91.779,200.07
231,91.827,200.07
232,91.874,200.07
233,91.922,200.07
234,91.97,200.07
235,92.016,200.07
236,92.063,200.07
237,92.109,200.07
238,92.157,200.07
239,92.203,200.07
240,92.25,200.07
241,92.297,200.07
242,92.344,200.07
243,92.391,200.07
244,92.439,200.07
245,92.485,200.07
246,92.533,200.07
247,92.58,200.07
248,92.627,200.07
249,92.674,200.07
250,92.721,200.07
251,92.768,200.07
252,92.816,200.07
253,92.863,200.07
254,92.91,200.07
255,92.958,200.07
256,93.005,200.07
257,93.051,200.07
258,93.098,200.07
259,93.145,200.07
260,93.192,200.07
261,93.239,200.07
262,93.287,200.07
263,93.334,200.07
264,93.381,200.07
265,93.428,200.07
266,93.475,200.07
267,93.521,200.07
268,93.568,200.07
269,93.616,200.07
270,93.664,200.07
271,93.711,200.07
272,93.758,200.07
273,93.805,200.07
274,93.852,200.07
275,93.9,200.07
276,93.948,200.07
277,93.996,200.07
278,94.043,200.07
279,94.09,200.07
280,94.138,200.07
281,94.185,200.07
282,94.209,200.08
283,94.258,200.08
284,94.308,200.08
285,94.358,200.08
286,94.408,200.08
287,94.459,200.08
288,94.509,200.08
289,94.559,200.08
290,94.609,200.08
291,94.659,200.08
292,94.709,200.08
293,94.759,200.08
294,94.809,200.08
295,94.859,200.08
296,94.91,200.08
297,94.96,200.08
298,95.009,200.08
299,95.06,200.08
300,95.109,200.08
301,95.159,200.08
302,95.209,200.08
303,95.259,200.08
304,95.31,200.08
305,95.359,200.08
306,95.409,200.08
307,95.459,200.08
308,95.509,200.08
309,95.559,200.08
310,95.609,200.08
311,95.658,200.08
312,95.708,200.08
313,95.759,200.08
314,95.81,200.08
315,95.86,200.08
316,95.91,200.08
317,95.959,200.08
318,96.009,200.08
319,96.059,200.08
320,96.109,200.08
321,96.16,200.08
322,96.211,200.08
323,96.262,200.08
324,96.312,200.08
325,96.362,200.08
326,96.412,200.08
327,96.462,200.08
328,96.511,200.08
329,96.56,200.08
330,96.61,200.08
331,96.66,200.08
332,96.71,200.08
333,96.76,200.08
334,96.81,200.08
335,96.86,200.08
336,96.911,200.08
337,96.961,200.08
338,97.012,200.08
339,97.062,200.08
340,97.113,200.08
341,97.164,200.08
342,97.215,200.08
343,97.265,200.08
344,97.316,200.08
345,97.367,200.08
346,97.418,200.08
347,97.469,200.08
348,97.52,200.08
349,97.571,200.08
350,97.622,200.08
351,97.673,200.08
352,97.724,200.08
353,97.775,200.08
354,97.826,200.08
355,97.877,200.08
356,97.928,200.08
357,97.979,200.08
358,98.03,200.08
359,98.08,200.08
360,98.131,200.08
361,98.182,200.08
362,98.232,200.08
363,98.283,200.08
364,98.333,200.08
365,98.384,200.08
366,98.434,200.08
367,98.484,200.08
368,98.534,200.08
369,98.584,200.08
370,98.634,200.08
371,98.684,200.08
372,98.734,200.08
373,98.784,200.08
374,98.833,200.08
375,98.883,200.08
376,98.932,200.08
377,98.981,200.08
378,99.03,200.08
379,99.081,200.08
380,99.131,200.08
381,99.181,200.08
382,99.231,200.08
383,99.28,200.08
384,99.331,200.08
385,99.382,200.08
